# Accelerometer Data File
# Started @Tue Jan 26 20:32:33 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
1.656 5.442 -0.447 20
0.531 6.021 -0.868 20
-0.679 5.725 0.19 20
-1.568 5.487 -0.313 20
-1.211 4.929 -1.808 21
0.516 3.52 -3.281 20
1.482 2.314 -4.656 20
2.493 0.373 -5.094 20
8.278 -5.739 -7.008 20
5.771 -11.242 -2.855 20
-3.657 -5.347 -1.502 21
-4.635 0.296 -5.073 20
-3.061 -3.497 -5.381 20
2.319 -8.078 1.521 20
1.645 -4.23 7.627 20
-1.711 2.585 3.984 20
-3.25 4.887 3.935 21
-2.808 4.881 7.504 20
-0.966 4.283 8.573 20
0.811 3.598 5.765 20
1.077 1.721 1.691 20
0.607 -2.478 -0.249 20
2.001 -6.749 -2.408 21
3.069 -6.535 -6.559 20
-0.471 -0.636 -6.5 20
-2.39 3.283 -2.618 20
-1.416 4.018 0.057 20
-0.306 2.769 2.341 20
-0.536 1.313 4.843 21
-0.549 0.09 6.182 20
-0.053 -0.504 4.262 20
-0.067 -0.426 -0.84 20
-0.817 -0.402 -5.781 20
-0.64 -0.703 -4.431 20
1.012 -0.906 -1.496 21
2.948 -0.921 0.078 20
3.677 -1.144 1.45 20
2.915 -1.15 2.424 20
1.226 -0.914 2.231 20
-0.027 -0.847 0.315 20
1.372 -1.892 -1.599 21
3.05 -4.063 -2.129 20
1.759 -4.517 -2.24 20
0.311 -2.942 -1.546 20
-1.002 -0.444 -0.997 20
-3.01 -1.055 0.657 20
-5.615 -2.511 3.885 21
-6.817 -2.734 3.242 20
-4.359 -1.667 -0.248 20
-1.118 -0.125 -0.202 20
-1.25 2.084 0.775 20
-0.905 4.199 0.878 20
1.834 4.644 1.454 21
3.705 4.123 1.087 20
3.525 3.903 0.381 20
2.088 4.418 -0.443 20
0.96 5.3 -1.108 20
-0.26 5.611 -0.262 20
-1.353 4.556 0.298 21
-1.916 3.788 -0.028 20
-1.699 3.571 -1.078 20
-1.253 3.338 -2.695 20
-0.237 2.31 -3.93 20
1.515 -0.045 -4.641 20
5.91 -5.95 -6.3 21
11.382 -15.262 -2.716 20
0.876 -9.674 -1.966 20
-3.055 2.264 -5.103 20
-4.733 7.701 -4.4 20
-2.371 4.823 -2.074 20
2.589 -1.691 -1.131 21
5.241 -8.222 6.962 20
3.712 -11.104 11.6 20
-2.803 -2.659 1.396 20
-6.977 5.801 0.012 20
-5.639 6.861 1.317 20
-2.132 5.194 4.439 21
-0.729 3.933 6.724 20
-1.27 1.899 4.726 20
-0.007 -1.686 1.517 20
2.977 -6.152 0.025 20
2.873 -6.406 -3.743 20
-1.993 -1.098 -7.112 21
-1.871 2.771 -1.66 20
1.392 3.628 2.205 20
2.484 2.556 2.879 20
1.972 0.088 2.391 20
0.479 -0.413 1.839 20
-0.792 0.386 0.661 21
-1.64 -0.033 -0.538 20
-1.521 -0.726 -1.84 20
-1.1 -0.718 -2.126 20
-0.304 0.256 -1.249 20
0.786 1.343 -0.042 20
1.869 0.581 0.821 21
3.03 -1.768 1.188 20
3.057 -3.428 2.662 20
1.492 -2.126 1.704 20
2.13 -1.525 -0.928 20
2.732 -2.606 -1.954 20
1.814 -3.794 -2.83 21
0.981 -4.501 -1.857 20
-1.082 -1.77 -1.111 20
-3.108 1.239 -1.239 20
-4.856 -0.624 0.82 20
-7.104 -2.346 4.09 21
-6.704 -2.269 1.845 20
-3.455 -1.454 -1.974 20
-0.913 -0.217 -0.442 20
-0.923 2.283 0.951 20
0.009 3.913 0.89 20
2.533 3.754 1.368 21
3.756 3.431 1.039 20
3.4 3.566 0.625 20
2.353 4.147 0.595 20
1.012 4.774 0.324 20
-0.378 4.96 0.33 20
-1.237 4.749 0.235 21
-1.667 4.565 -0.607 20
-1.671 4.32 -2.086 20
-1.008 3.444 -3.345 20
0.446 1.644 -4.272 20
2.814 -1.743 -6.061 20
11.173 -10.604 -6.722 21
7.872 -13.64 -0.708 20
-1.823 -3.025 -1.933 20
-4.133 4.696 -5.596 20
-4.157 3.834 -4.357 20
-0.175 -3.118 -1.216 20
2.886 -9.339 7.718 21
0.549 -9.095 11.804 20
-2.972 0.586 1.814 20
-5.335 7.239 0.835 20
-3.553 7.203 4.078 20
0.033 5.558 5.761 20
0.512 4.258 6.263 21
-0.379 1.368 2.448 20
0.728 -3.634 -0.059 20
3.233 -7.837 -2.559 20
1.172 -5.714 -5.077 20
-2.501 0.746 -3.759 20
-0.742 3.763 0.311 21
1.53 3.454 2.32 20
1.539 1.597 1.902 20
0.24 0.517 1.955 20
-0.805 0.331 2.032 20
-1.515 -0.014 0.677 20
-2.151 -0.402 -1.498 21
-1.515 -0.985 -3.319 20
-0.555 -0.753 -3.239 20
1.205 0.27 -1.382 20
3.777 0.152 0.426 20
3.964 -1.145 1.209 20
3.035 -1.72 2.726 21
1.988 -1.335 2.227 20
0.959 -2.238 -0.209 20
1.564 -3.234 -1.337 20
2.214 -3.523 -2.596 20
1.839 -3.33 -2.81 20
-1.349 -0.979 -2.611 21
-4.539 -0.476 -1.363 20
-7.047 -2.539 2.492 20
-7.955 -3.594 3.094 20
-4.749 -2.118 0.463 20
-1.297 0.598 0.123 20
0.007 2.427 0.158 21
-0.228 3.625 0.798 20
1.859 3.652 1.692 20
3.415 3.447 1.348 20
3.201 3.665 0.67 20
1.814 4.518 0.032 20
0.431 5.039 -0.315 21
-0.577 5.035 -0.167 20
-1.455 4.803 -0.064 20
-1.592 4.566 -0.552 20
-1.066 4.026 -1.46 20
-0.086 3.228 -2.791 20
1.506 1.905 -4.191 21
4.443 -1.982 -5.557 20
13.577 -11.61 -4.447 20
5.478 -11.555 -1.614 20
-3.249 -1.506 -3.621 20
-4.45 4.777 -5.057 20
-4.136 2.784 -3.01 21
0.743 -4.731 -0.818 20
3.329 -9.974 9.131 20
0.528 -7.288 9.511 20
-3.139 2.098 1.167 20
-5.788 7.259 1.943 20
-3.611 6.746 4.133 21
-0.415 5.032 5.986 20
-0.85 3.091 5.764 20
-0.498 -0.755 2.06 20
1.112 -5.086 -1.095 20
2.195 -7.139 -3.769 20
-0.779 -2.911 -4.295 21
-2.596 2.058 -2.296 20
0.616 3.318 1.555 20
1.833 2.93 2.596 20
1.115 1.406 2.211 20
0.473 0.308 2.503 20
-0.207 0.376 1.705 21
-0.665 0.009 -0.159 20
-1.129 -0.653 -1.585 20
-0.567 -0.984 -2.899 20
0.92 -0.86 -3.381 20
2.512 0.18 -1.629 20
2.884 0.548 -0.133 21
2.539 -0.858 0.427 20
1.621 -1.626 1.455 20
0.61 -0.67 1.67 20
-0.151 -0.652 0.72 20
0.076 -1.934 -0.61 20
2.128 -3.412 -2.537 21
2.6 -3.234 -3.044 20
1.135 -1.936 -1.543 20
-0.213 -1.191 -0.901 20
-2.77 -2.824 1.072 20
-6.449 -3.9 3.101 20
-7.621 -3.797 1.771 21
-4.598 -1.638 -0.36 20
-1.932 1.463 0.143 20
-0.575 3.507 0.473 20
0.441 4.476 0.728 20
2.337 4.233 1.248 20
3.615 3.544 0.89 21
3.094 3.561 0.215 20
2.396 3.838 -0.627 20
1.654 4.097 -0.959 20
-0.502 4.362 -0.076 20
-2.28 3.736 -0.196 20
-2.664 3.516 -0.935 21
-2.023 3.444 -1.667 20
-1.305 3.33 -2.19 20
-0.554 2.926 -2.219 20
0.742 1.536 -2.452 20
4.139 -2.984 -4.701 21
12.53 -12.67 -5.376 20
3.66 -9.89 -1.902 20
-2.481 0.666 -3.62 20
-3.839 5.377 -4.484 20
-3.03 2.822 -2.285 20
0.562 -2.397 -0.968 21
1.676 -6.329 4.339 20
0.633 -8.639 9.538 20
-1.275 -2.967 3.35 20
-4.353 4.504 1.389 20
-3.277 5.491 3.641 20
0.503 3.879 5.868 21
1.395 3.297 5.993 20
0.667 1.62 2.863 20
0.596 -1.533 0.416 20
1.174 -4.239 -1.541 20
-0.66 -3.959 -3.485 20
-4.046 -0.474 -4.663 20
-2.123 1.769 -2.394 21
1.091 2.293 0.71 20
2.045 1.561 2.389 20
1.64 0.418 3.394 20
0.663 0.518 3.969 20
-0.418 1.003 2.451 20
-0.341 0.142 -0.264 21
0.188 -1.249 -2.117 20
0.507 -1.702 -4.044 20
1.174 -0.758 -3.985 20
1.967 0.572 -1.139 20
1.835 0.782 1.257 20
0.983 0.26 2.336 21
