# Accelerometer Data File
# Started @Tue Jan 26 20:43:22 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.093 1.198 -0.068 21
0.84 0.474 -0.268 20
1.476 -0.133 -0.31 20
1.895 -1.314 0.315 20
1.857 -2.138 0.803 20
1.251 -2.122 1.014 20
0.332 -1.623 1.178 21
-0.642 -0.909 0.467 20
-0.901 0.335 -0.385 20
0.106 0.924 -1.388 20
2.014 0.303 -1.096 20
3.835 -1.951 0.004 20
4.169 -4.444 0.39 21
3.489 -5.125 1.368 20
1.459 -3.852 1.3 20
-0.581 -2.222 -0.088 20
-0.795 -1.198 -0.663 20
-0.351 -0.503 -1.282 21
0.039 -0.017 -1.061 20
0.212 -0.119 0.419 20
-0.531 -0.001 0.496 20
-1.111 0.451 -0.187 20
0.036 -0.221 -0.463 20
1.934 -1.906 -0.122 21
1.585 -2.524 0.552 20
-0.508 -1.269 0.973 20
-2.008 -0.226 0.255 20
-1.785 -0.128 -0.242 20
-1.096 -0.503 -0.283 20
-0.6 -0.793 -0.047 21
0.584 -0.88 0.006 20
1.632 -0.798 0.465 20
0.576 0.242 0.685 20
-0.675 1.813 -0.542 20
-0.347 1.552 -2.607 20
2.324 -0.814 -1.833 21
3.018 -2.757 -0.179 20
2.572 -2.947 1.329 20
1.659 -2.555 1.27 20
-0.073 -0.866 0.084 20
-1.241 0.908 0.231 20
-2.371 1.888 -0.192 21
-2.686 2.389 -0.126 20
-1.988 2.204 0.602 20
-0.854 1.622 0.837 20
-0.102 1.265 0.732 20
0.744 1.137 -0.231 20
1.424 1.37 -2.025 21
2.2 1.955 -1.529 20
1.764 3.083 0.908 20
0.439 3.297 2.604 20
-1.627 2.111 1.66 20
-4.29 2.967 -0.469 20
-4.603 3.649 -0.605 21
-3.399 4.166 0.856 20
-2.535 4.105 1.111 20
-1.027 2.998 0.094 20
-0.025 2.0 -0.402 20
-0.268 1.028 -0.238 21
-0.923 -0.156 0.127 20
-1.151 -0.893 -0.107 20
-1.043 -1.431 0.095 20
-0.878 -1.335 0.068 20
-0.251 -0.893 -0.356 20
0.556 -0.586 -0.389 21
1.132 -0.556 -0.148 20
1.844 -0.705 -0.23 20
2.569 -0.852 -0.267 20
2.638 -1.435 0.561 20
2.551 -2.195 1.028 20
1.994 -2.499 0.141 21
1.499 -1.95 -1.285 20
2.076 -1.815 -1.35 20
2.633 -2.472 -0.736 20
1.424 -2.365 -0.242 20
0.052 -1.445 0.792 20
-1.049 -0.393 0.417 21
-1.755 0.463 -0.412 20
-2.036 0.962 -1.341 20
-1.602 0.6 -1.097 20
0.312 -1.408 -0.231 20
2.064 -3.067 0.986 21
1.993 -3.592 1.883 20
0.856 -3.13 0.533 20
0.027 -1.821 -0.516 20
-0.57 -1.061 -0.449 20
-0.707 -0.459 -0.854 20
0.697 -0.309 -0.243 21
0.011 -0.813 0.869 20
-2.303 -0.001 -0.144 20
-1.661 1.32 -1.123 20
1.018 0.791 -2.425 20
4.03 0.335 -1.874 20
4.0 -0.795 0.83 21
2.272 -1.681 2.304 20
-0.007 -1.175 2.533 20
-2.216 0.097 1.49 20
-3.107 1.379 0.015 20
-2.531 2.138 -0.207 20
-1.247 2.4 -0.264 21
-0.336 2.68 -0.723 20
1.176 2.513 -0.564 20
2.376 1.967 -0.137 20
2.438 1.41 -0.1 20
1.679 1.269 -1.103 20
0.65 1.838 -0.68 21
-1.194 2.797 1.138 20
-2.757 2.282 1.988 20
-3.171 1.871 0.993 20
-2.72 1.968 0.933 20
-3.248 1.575 1.152 20
-4.193 1.657 0.631 21
-3.853 2.125 -0.121 20
-2.614 2.576 -1.206 20
-1.27 2.099 -1.07 20
-0.514 1.182 -0.185 20
-0.066 0.397 0.374 21
0.287 -0.245 0.36 20
0.771 -0.466 -0.175 20
1.194 -0.424 -0.787 20
1.282 -0.252 -0.361 20
1.425 0.067 0.038 20
1.893 -0.029 0.425 21
2.016 -0.694 0.589 20
1.754 -1.364 0.368 20
1.223 -1.728 0.539 20
0.514 -1.81 0.222 20
-0.071 -1.575 0.085 20
-0.415 -1.523 0.191 21
-0.346 -1.42 -0.306 20
0.016 -1.0 -1.256 20
1.208 -0.842 -1.232 20
3.295 -1.505 -0.994 20
4.337 -3.103 -0.505 20
3.496 -4.412 -0.055 21
1.37 -4.51 0.596 20
-1.237 -3.278 0.873 20
-2.545 -1.351 0.078 20
-2.26 -0.131 -0.293 20
-1.991 0.413 -0.188 20
-1.893 0.663 -0.6 21
-0.281 0.39 0.177 20
0.253 -0.549 1.498 20
-0.558 -0.725 1.303 20
-0.636 -0.685 0.245 20
0.856 -1.013 -0.902 20
1.978 -1.832 -1.271 21
1.648 -1.121 -1.35 20
2.061 -0.429 -0.439 20
1.659 0.01 0.686 20
0.753 0.132 0.76 20
-0.399 0.237 1.078 21
-1.87 1.401 0.134 20
-2.089 2.289 -1.327 20
-0.465 1.366 -0.882 20
1.415 -0.378 -0.395 20
1.707 -0.471 0.377 20
1.008 0.295 1.417 21
0.163 0.457 1.484 20
-0.868 0.737 0.288 20
-1.453 1.592 -0.486 20
-1.274 2.227 -0.495 20
-0.635 2.239 -0.635 20
0.193 2.036 -0.641 21
0.805 1.79 0.328 20
0.515 1.831 0.14 20
0.099 2.074 -0.175 20
-0.668 2.466 -0.058 20
-1.367 2.526 0.093 20
-1.786 2.029 0.651 21
-2.185 1.695 0.624 20
-2.211 1.482 0.305 20
-2.056 1.112 0.607 20
-2.127 0.942 0.596 20
-2.129 0.926 0.292 21
-2.061 0.669 0.341 20
-2.001 0.71 -0.257 20
-1.297 0.855 0.11 20
-0.863 1.021 -0.186 20
-0.145 1.072 -0.448 20
0.774 0.685 -0.364 21
1.723 0.034 -0.272 20
2.598 -0.945 -0.014 20
3.246 -1.476 -0.573 20
3.915 -1.703 -0.442 20
4.578 -2.233 0.565 20
3.833 -2.34 -0.34 21
2.275 -2.127 0.365 20
0.696 -2.012 0.967 20
-1.305 -1.226 -0.78 20
-2.17 -0.325 -1.006 20
-1.291 -0.651 0.281 20
-1.026 -1.025 0.113 21
-0.975 -0.974 -0.316 20
-0.194 -1.351 -0.553 20
1.484 -2.51 -0.213 20
2.407 -3.647 0.262 20
1.481 -3.496 0.617 20
0.108 -2.586 0.926 21
-1.137 -1.424 0.23 20
-1.758 -0.451 -0.476 20
-2.165 0.069 -0.889 20
-1.618 0.237 -1.102 20
0.287 -0.176 -0.177 20
0.597 -0.279 0.215 21
1.005 0.235 -0.299 20
1.909 -0.253 -0.407 20
1.61 -0.674 0.174 20
0.785 -0.628 0.255 20
0.323 -0.425 -0.086 20
0.297 -0.676 -0.032 21
-0.148 -0.628 0.02 20
-0.157 -0.106 0.171 20
-0.031 -0.054 0.58 20
-0.679 0.291 0.421 20
-0.937 0.797 -0.172 20
-0.636 1.133 -0.636 21
0.106 1.046 -0.361 20
0.513 0.499 -0.005 20
0.279 0.361 0.546 20
0.182 0.551 0.849 20
0.082 0.858 -0.254 21
0.375 1.641 -0.63 20
0.521 2.488 -0.282 20
1.148 2.709 -0.204 20
1.447 2.339 0.311 20
0.569 1.784 0.653 20
-0.597 1.36 0.316 21
